SE_ROW_ID,MSLINK,PARADA,RAMAL,SENTIDO,ORDEN,ID_PARADA,CALLE_UNO,CALLE_DOS,COD_SMS,OCHAVA,REFUGIO,DISTRITO,PUNTO_X,PUNTO_Y,CAMBIO,USUARIO_CA,TYPE,CHECKSUM,GEOJSON
1678,0,1079,14,V,223,0,296,1865,5163,NO        ,P         ,CENTRO                                                                                                                                                ,-60.67169,-32.943061,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.671690, -32.943061 ] } }"
1683,0,691,43,I,0,0,1866,1998,1909,SE        ,A         ,SUR                                                                                                                                                   ,-60.646598,-32.9908,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.646598, -32.990800 ] } }"
1684,0,1534,27,V,242,0,1867,1799,4029,SE        ,P         ,CENTRO                                                                                                                                                ,-60.672532,-32.941545,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.672532, -32.941545 ] } }"
1687,0,1490,27,V,241,0,1867,1862,8887,SE        ,P         ,CENTRO                                                                                                                                                ,-60.673185,-32.944131,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.673185, -32.944131 ] } }"
1749,0,733,1072,V,0,0,1866,10,8763,NO        ,P         ,SUR                                                                                                                                                   ,-60.644694,-32.980448,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.644694, -32.980448 ] } }"
1789,0,161,64,I,30,0,1290,71,1847,SO        ,A         ,CENTRO                                                                                                                                                ,-60.677803,-32.944762,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.677803, -32.944762 ] } }"
1798,0,311,14,V,210,0,1091,772,1522,S         ,A         ,NORTE                                                                                                                                                 ,-60.672192,-32.926585,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.672192, -32.926585 ] } }"
1813,0,2100,43,I,31,0,1822,1308,7605,NE        ,P         ,CENTRO                                                                                                                                                ,-60.645617,-32.970727,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.645617, -32.970727 ] } }"
1815,0,2199,43,I,30,0,1822,1866,7766,NE        ,I         ,SUR                                                                                                                                                   ,-60.642716,-32.971249,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.642716, -32.971249 ] } }"
1824,0,1289,14,V,207,0,65,2007,1575,N         ,ESP       ,NORTE                                                                                                                                                 ,-60.677949,-32.924837,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.677949, -32.924837 ] } }"
1830,0,284,65,I,26,0,155,719,1658,SE        ,A         ,NORTE                                                                                                                                                 ,-60.673773,-32.918499,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.673773, -32.918499 ] } }"
1864,0,285,14,I,66,0,155,69,1040,SE        ,A         ,NORTE                                                                                                                                                 ,-60.673406,-32.917061,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.673406, -32.917061 ] } }"
1865,0,284,14,I,65,0,155,719,1658,SE        ,A         ,NORTE                                                                                                                                                 ,-60.673773,-32.918499,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.673773, -32.918499 ] } }"
1874,0,1104,27,I,3,0,296,1864,5759,NO        ,P         ,CENTRO                                                                                                                                                ,-60.670427,-32.938063,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.670427, -32.938063 ] } }"
1884,0,3234,46,I,0,0,1877,869,1104,NE        ,A         ,CENTRO                                                                                                                                                ,-60.664987,-32.940129,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664987, -32.940129 ] } }"
1902,0,274,14,I,59,0,2007,1880,3379,NE        ,B         ,NORTE                                                                                                                                                 ,-60.673479,-32.92474,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.673479, -32.924740 ] } }"
1935,0,63,1072,I,0,0,1877,662,8055,NE        ,P         ,CENTRO                                                                                                                                                ,-60.667783,-32.939626,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667783, -32.939626 ] } }"
1944,0,1534,20,I,34,0,1867,1799,4029,SE        ,P         ,CENTRO                                                                                                                                                ,-60.672532,-32.941545,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.672532, -32.941545 ] } }"
1958,0,1342,25,I,25,0,869,1454,1881,E         ,A         ,CENTRO                                                                                                                                                ,-60.668683,-32.954832,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.668683, -32.954832 ] } }"
1981,0,3243,7,I,53,0,46,735,6748,SO        ,P         ,NORTE                                                                                                                                                 ,-60.680579,-32.926366,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.680579, -32.926366 ] } }"
1983,0,2221,1072,I,0,0,1799,543,4593,NE        ,I         ,CENTRO                                                                                                                                                ,-60.675211,-32.940898,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.675211, -32.940898 ] } }"
1993,0,3234,20,V,0,0,1877,869,1104,NE        ,A         ,CENTRO                                                                                                                                                ,-60.664987,-32.940129,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664987, -32.940129 ] } }"
